gene,cd14,cd11b_rep1,cd11b_rep2,cd11b
CAPN15,-0.046780544,0.304836761,-0.004215754,0.150310504
PRKD2,-0.079633487,0.309686619,-0.009267945,0.150209337
NIT2,-0.067217586,0.316919166,-0.016587708,0.150165729
PCBD2,0.100846071,0.494739559,-0.194799672,0.149969944
KCNG2,-0.015862261,0.416343937,-0.116435621,0.149954158
TSPAN13,0.065991403,0.037728216,0.262072725,0.14990047
SLITRK4,0.195712812,0.422727449,-0.122975625,0.149875912
TTC16,0.066813933,0.175505708,0.12421848,0.149862094
MAN2C1,-0.056074275,0.365781692,-0.066303699,0.149738997
EXPH5,0.383347088,-0.140877133,0.44012748,0.149625174
BTBD11,0.000948275,0.278787085,0.02013771,0.149462398
TMEM206,-0.407512627,0.173297383,0.125571656,0.14943452
DRAM1,-0.196107716,0.149871591,0.148814017,0.149342804
PRLHR,0.016577841,0.054469287,0.244189342,0.149329315
FBXW7,-0.021711992,0.015449814,0.283177752,0.149313783
SVOP,0.181861348,0.239096584,0.059497275,0.149296929
ACOT1,-0.364543592,0.441985467,-0.143392859,0.149296304
OR10R2,0.033687179,0.281326603,0.017076205,0.149201404
BSN,-0.131685714,0.240447388,0.057949616,0.149198502
MUC5B,-0.290935387,0.165475905,0.132899249,0.149187577
PPP1R35,0.218612707,0.223393494,0.074976328,0.149184911
KCNJ14,0.028562802,0.112440234,0.185885847,0.149163041
NRN1,-0.135602693,0.318199539,-0.020021067,0.149089236
DISP2,0.000961608,0.384828179,-0.086714775,0.149056702
ODF3L1,0.003641066,0.089388598,0.208719796,0.149054197
TRIM31,-0.127433253,0.138395002,0.159662045,0.149028524
KLHL3,-0.065276046,0.183089813,0.11488509,0.148987451
OR51A7,-0.139381645,0.272391729,0.025526205,0.148958967
DENND5B,0.351765318,0.010446035,0.287466667,0.148956351
ARRDC3,-0.179508101,0.285987901,0.011808206,0.148898054
KRTAP4-11,-0.059079917,-0.010704144,0.308211657,0.148753757
UBQLNL,0.129382676,0.199591003,0.097893056,0.14874203
RESP18,0.155268597,0.23781105,0.059649423,0.148730236
CYP20A1,0.098492348,0.255708383,0.041686451,0.148697417
ZNF74,-0.204632784,0.322961278,-0.025567009,0.148697135
PCED1B,-0.191269392,0.160076739,0.137293012,0.148684875
C22orf39,-0.236425726,0.206406653,0.090944125,0.148675389
TP53INP1,0.253173926,0.141963238,0.155133973,0.148548605
VBP1,-0.498196326,0.21324972,0.083789037,0.148519378
SLC10A7,0.102737599,0.141295014,0.155565527,0.148430271
CNEP1R1,0.103319078,0.228632911,0.068197489,0.1484152
APCDD1L,-0.304287188,0.52069465,-0.223930894,0.148381878
GATA2,0.136643712,0.11965984,0.177054272,0.148357056
COL25A1,-0.260226343,-0.092970084,0.389670143,0.14835003
RASSF7,0.272358132,0.164202896,0.132428403,0.148315649
SFXN2,0.140295025,0.164164405,0.132331026,0.148247716
MAP3K11,0.204249569,-0.00787511,0.304346534,0.148235712
IKZF1,-0.290633515,0.120072392,0.17623502,0.148153706
CEP44,-0.160296807,0.167343499,0.128898594,0.148121046
WNK2,-0.037672886,0.394262806,-0.098045352,0.148108727
ZNF616,-0.10322414,0.245828096,0.050373005,0.14810055
TANC2,-0.047909959,0.121582305,0.174615668,0.148098986
MAFG,0.322315571,0.221878615,0.07427512,0.148076867
OR7A10,0.052576038,0.083093104,0.212995734,0.148044419
PRCP,0.052962223,0.160394486,0.135685748,0.148040117
VPS37A,-0.061338001,0.259557973,0.036444663,0.148001318
SLC6A16,-0.275927868,0.321006861,-0.025172182,0.14791734
FAM134B,0.450280976,-0.285841807,0.581601094,0.147879644
SEC14L5,0.117411648,0.096451151,0.199273655,0.147862403
LRBA,0.112880304,0.047308435,0.248369672,0.147839053
MTRR,-0.140217862,0.238126402,0.057518108,0.147822255
IGSF10,-0.032155125,0.560321729,-0.26473637,0.147792679
ADRA2C,-0.17357551,-0.027854173,0.323432435,0.147789131
BTBD16,-0.1332342,0.065563551,0.229875665,0.147719608
HYKK,-0.074558277,0.1366428,0.158624049,0.147633424
ABCA9,-0.068570411,0.023550557,0.271689617,0.147620087
USP50,-0.121449801,0.24179941,0.053429269,0.14761434
L1CAM,0.033495337,0.197289837,0.097809294,0.147549566
TRIO,-0.157896313,0.191911038,0.103094743,0.147502891
ZNF283,0.012101184,0.156306312,0.138698371,0.147502342
CENPP,-0.161776708,0.570159139,-0.275200693,0.147479223
ERCC6-PGBD3,0.165642289,0.31058938,-0.015684365,0.147452508
PGBD3,0.165642289,0.31058938,-0.015684365,0.147452508
ERCC6,0.165642289,0.31058938,-0.015684365,0.147452508
TRAPPC13,-0.268078146,-0.035612047,0.330497574,0.147442763
FOXI2,0.003536561,0.336704609,-0.041846223,0.147429193
PAQR3,0.079456581,0.212108909,0.082712259,0.147410584
OSCAR,-0.206327083,0.095205311,0.199515507,0.147360409
DNMT3L,0.078503634,-0.050074505,0.344670716,0.147298105
DLG4,-0.110907826,0.188431703,0.106076293,0.147253998
NCAPD2,0.028120716,0.442142539,-0.147635808,0.147253365
SPICE1,0.228173131,0.01002847,0.284149495,0.147088983
ZYG11B,0.158662761,0.271674814,0.022496985,0.147085899
PSMG3,0.214523924,0.196058918,0.097868687,0.146963802
TMEM150C,0.165285209,0.210715,0.083131412,0.146923206
CD3G,-0.073065433,0.133891642,0.159859527,0.146875585
RFT1,0.106544191,0.332671915,-0.03896202,0.146854948
SMG6,0.17912938,0.195875603,0.097787494,0.146831548
MYH3,-0.046225376,0.202470939,0.091180998,0.146825968
NARG2,-0.028863476,0.387709652,-0.09410985,0.146799901
MTHFS,0.011095907,0.178792733,0.114576808,0.146684771
KLK6,0.065350345,0.027702181,0.265557283,0.146629732
MESDC1,0.099326065,-0.070504742,0.363646743,0.146571
TPD52L1,-0.081687952,0.294493278,-0.001371503,0.146560887
USP16,-0.275478638,0.268768814,0.024188413,0.146478614
IL17REL,0.586285333,0.084093463,0.208796254,0.146444859
CCDC9,-0.374286956,0.369057629,-0.076219111,0.146419259
URB1,-0.259865711,0.384144978,-0.091353682,0.146395648
NKX6-2,-0.174081231,0.440458701,-0.147692695,0.146383003
TCEB3CL,0.054213046,0.206111523,0.086585966,0.146348744
TCEB3CL2,0.054213046,0.206111523,0.086585966,0.146348744
TCEB3C,0.054213046,0.206111523,0.086585966,0.146348744
ZFAT,-0.048990527,0.220588472,0.072060816,0.146324644
RC3H1,0.259317322,0.265896853,0.026696109,0.146296481
CA12,-0.285931299,0.362479592,-0.069897526,0.146291033
MTMR4,-0.000758362,0.107525911,0.185021286,0.146273598
CTSE,0.031492111,0.216836798,0.075624515,0.146230656
HIST1H1E,-0.076163567,0.02686183,0.265557283,0.146209557
UBA7,-0.168667038,0.388483244,-0.096078379,0.146202432
HOXD10,0.304722457,0.082993058,0.209404403,0.14619873
SFSWAP,0.018809569,0.25191517,0.040456914,0.146186042
HPS6,0.096156264,-0.009966056,0.302265794,0.146149869
DLX5,-0.07516778,0.212318077,0.079823041,0.146070559
ESAM,-0.088373025,0.217996987,0.074056425,0.146026706
AQP3,0.214026092,0.057074052,0.234937839,0.146005945
RANBP10,0.056448929,0.140967459,0.151040138,0.146003799
MCUR1,0.168810878,0.105055541,0.186937412,0.145996476
LRRC63,0.007872863,0.229984312,0.061973032,0.145978672
SLC4A9,-0.324069642,0.289748908,0.002158444,0.145953676
CDK5R2,0.012543634,0.166552829,0.125283045,0.145917937
KLHDC9,-0.091363665,0.441746094,-0.149977869,0.145884113
CERK,-0.120896023,0.106837899,0.18467582,0.14575686
TBX10,-0.270907409,0.305899983,-0.014580753,0.145659615
IDI2,-0.048610633,0.223464846,0.067812932,0.145638889
GHITM,0.322804556,0.143078051,0.14818129,0.14562967
GPRC5A,0.108419623,0.140742036,0.15037626,0.145559148
MAP7D1,0.097284147,0.089965577,0.201108193,0.145536885
PLS1,-0.110800935,0.256945164,0.034060416,0.14550279
AVIL,0.151002518,0.27771123,0.013248021,0.145479626
PTH,0.08424618,0.050794518,0.240152232,0.145473375
COQ9,-0.176921876,0.430166413,-0.139288773,0.14543882
EHD1,0.028544613,0.376101557,-0.08527208,0.145414739
DHRS4L1,0.237858504,0.120493527,0.170324932,0.145409229
SOS1,-0.092681473,-0.052015745,0.342368878,0.145176567
NAA15,0.496217055,0.324049915,-0.033743215,0.14515335
LXN,-0.220828125,0.327613474,-0.037410174,0.14510165
TNFRSF12A,0.47113117,0.135337726,0.154807313,0.14507252
WNT3,0.247259558,0.329585193,-0.039455976,0.145064609
FCRL4,-0.003651453,0.331017612,-0.040940568,0.145038522
ACPP,0.031204052,0.037103942,0.252891638,0.14499779
GYG2,0.229410777,0.228786827,0.061155546,0.144971186
ADAMTS15,-0.199538312,0.079670426,0.210188645,0.144929535
STMN1,-0.181306742,0.006639443,0.282843857,0.14474165
SLC5A5,0.126052114,0.342610748,-0.053157677,0.144726535
LRFN1,-0.174738478,0.212007506,0.077341208,0.144674357
RLBP1,-0.352219937,0.209505714,0.079789353,0.144647534
SDK1,0.028622634,0.180776612,0.108482977,0.144629795
CCDC153,0.028259199,0.161644454,0.127600751,0.144622603
TMEM87B,0.047660135,0.00014007,0.28909141,0.14461574
HOXC4,0.052529357,0.366041809,-0.076920115,0.144560847
ZDHHC22,-0.175388309,0.1801882,0.108923873,0.144556036
OR8J3,0.14208498,-0.124649702,0.413748369,0.144549334
FAM117B,0.136836046,0.103157321,0.185928561,0.144542941
TMEM231,-0.290265282,0.237017343,0.051989939,0.144503641
NPM3,0.080491803,-0.240789958,0.52974284,0.144476441
CYTL1,-0.068658661,0.232673558,0.056264,0.144468779
LYPD2,0.573475546,0.338121949,-0.049297159,0.144412395
NOTO,-0.062349,0.169641946,0.119181337,0.144411641
AGTPBP1,0.041293764,0.610854702,-0.322056958,0.144398872
OR4C16,0.157758651,0.14903238,0.139578844,0.144305612
GC,0.143291629,0.277182602,0.01138889,0.144285746
PAX9,0.017626016,0.234587604,0.053966845,0.144277225
NIM1,0.21490433,0.03170256,0.256612204,0.144157382
YRDC,-0.077767183,0.08198465,0.206267237,0.144125944
LRRC72,-0.310929266,0.179426341,0.108793841,0.144110091
KRAS,0.196537681,0.028984326,0.259224077,0.144104202
MAN1C1,-0.120421296,0.133565617,0.154475201,0.144020409
TRPC6,-0.268345319,0.616838028,-0.328852722,0.143992653
BNIPL,-0.129644385,0.193714386,0.09426917,0.143991778
SPAG4,-0.01079054,0.172634417,0.115294474,0.143964446
TENM3,0.022552448,0.022493873,0.265227682,0.143860777
DHX58,0.181080515,-0.082004752,0.369615413,0.14380533
ZNF134,-0.036330678,0.231842609,0.055765139,0.143803874
FAM211A,-0.2074233,-0.032924802,0.320305057,0.143690128
KIF12,0.152221161,0.265452268,0.021900583,0.143676425
PDE4DIP,-0.205837285,0.079808534,0.20753622,0.143672377
VN1R2,0.217211711,0.063180589,0.224157131,0.14366886
MKRN1,0.290414345,0.183576261,0.103750047,0.143663154
KIAA1614,-0.244253902,0.498076413,-0.210871225,0.143602594
SH3BP5,-0.319800636,0.216389216,0.07080608,0.143597648
EPS8L3,0.093302916,0.197180261,0.089885871,0.143533066
TECTB,0.009266218,0.242431673,0.044444528,0.1434381
SLC16A7,-0.273223659,0.150743435,0.136093066,0.14341825
KLHL9,0.002751519,0.53458258,-0.247759528,0.143411526
PRKAG2,0.12322349,0.391678,-0.104869557,0.143404221
C17orf80,0.030860089,0.144498733,0.142220777,0.143359755
TANGO2,0.248812514,0.406873711,-0.120154201,0.143359755
LRIT2,0.008820453,0.121685634,0.165028624,0.143357129
MYBPHL,-0.350753657,0.095808064,0.190892804,0.143350434
HIST3H2A,-0.019956844,0.309835252,-0.0235426,0.143146326
TMF1,0.372667215,0.184640122,0.101506352,0.143073237
GDPGP1,-0.148122337,0.354993339,-0.068910542,0.143041398
CHMP7,-0.246675566,0.27722382,0.008703913,0.142963866
AZI2,0.190956884,0.074849042,0.210916913,0.142882978
OPN1LW,-0.01112252,0.197512438,0.088081162,0.1427968
NAPSA,-0.059060029,0.02090087,0.264600622,0.142750746
MAF1,0.216324143,0.317989169,-0.032544257,0.142722456
STAU2,-0.127451311,0.144792523,0.140609113,0.142700818
SCARB2,-0.086594116,0.233567817,0.051759667,0.142663742
ZNF843,-0.017438883,0.11020138,0.174819047,0.142510213
MLNR,0.249823513,0.268880973,0.016069124,0.142475048
SBF2,-0.192539157,0.174744918,0.110047079,0.142395998
IL20RB,0.074467346,0.302952933,-0.018172019,0.142390457
KAT6A,-0.047865281,0.266702693,0.017963044,0.142332869
MOCOS,-0.070271895,0.076821928,0.20779813,0.142310029
B3GNT9,-0.201434177,0.117370999,0.167148738,0.142259868
MRPL1,0.010539097,0.226073809,0.05839344,0.142233625
ZNF492,-0.108496718,0.0224609,0.261871227,0.142166064
SCYL2,0.056802001,0.047823736,0.236399467,0.142111602
NPPB,-0.073630385,0.064727345,0.219481116,0.14210423
QSER1,0.15508047,0.182989361,0.101203969,0.142096665
UBE2B,-0.080678236,0.171009357,0.113117142,0.14206325
DPM1,-0.246190679,0.251316228,0.032692172,0.1420042
SORCS3,0.39638881,0.220816785,0.06315631,0.141986548
FAM218A,0.438148035,0.061389584,0.222547293,0.141968439
METTL21C,0.046112,0.209894821,0.074019416,0.141957118
LUZP2,0.035419404,0.270265715,0.0136339,0.141949808
CP,0.280675313,0.059132106,0.2247504,0.141941253
EIF3M,0.262066298,0.238285777,0.045493043,0.14188941
CDH6,0.09611885,0.153190663,0.130233488,0.141712076
UNKL,-0.059632057,0.229143406,0.054249317,0.141696361
WDR18,0.062139638,-0.026327583,0.309668301,0.141670359
OR5M10,0.002554127,0.253532831,0.029736988,0.14163491
MMP17,-0.29859275,0.219929672,0.063330411,0.141630041
C20orf195,0.004435349,0.262120403,0.021055007,0.141587705
AEBP1,0.207954641,0.234476022,0.048630723,0.141553373
KANSL1L,-0.039603399,0.193562682,0.089456616,0.141509649
CENPL,-0.22616741,0.198692263,0.084278099,0.141485181
ZNF480,-0.299295144,0.081232042,0.201702535,0.141467288
INPP5E,-0.18537137,0.284248221,-0.001499396,0.141374412
GPATCH1,0.170213042,0.198568543,0.083992163,0.141280353
OCA2,-0.089378153,0.373736813,-0.091265879,0.141235467
KRT15,-0.072020943,0.269023302,0.013347079,0.141185191
REXO4,0.012020961,0.26353475,0.018807219,0.141170985
KCNQ2,-0.084192054,0.096129523,0.186199511,0.141164517
DOCK6,0.179448143,0.105290163,0.177021238,0.1411557
DCST2,0.143525697,0.016896863,0.265210398,0.141053631
SPTSSB,-0.012764539,0.199849883,0.082255537,0.14105271
MMP8,0.062389982,0.35343503,-0.071491274,0.140971878
OR8K1,0.127671267,0.171529468,0.110374809,0.140952139
RSAD2,-0.412533098,0.167041397,0.114715914,0.140878656
RABEP2,0.008515055,-0.131637162,0.413307676,0.140835257
VDAC1,-0.231728834,0.353184678,-0.071521144,0.140831767
SPIC,-0.266319338,0.202762118,0.078854602,0.14080836
TRIM32,-0.043749751,0.424540248,-0.143071044,0.140734602
TGFBI,-0.095989478,0.177157902,0.104282645,0.140720273
DHX34,-0.09253581,-0.057849465,0.339187662,0.140669098
ST3GAL4,-0.328741988,0.194554638,0.08676367,0.140659154
GRASP,-0.152143594,0.016896863,0.264399422,0.140648143
TLDC1,0.1735307,-0.099699933,0.380896799,0.140598433
C20orf144,0.184528905,0.317551418,-0.036384515,0.140583451
PIRT,-0.009322811,0.025357854,0.255806606,0.14058223
SLC6A4,-0.009432912,0.289422301,-0.008291581,0.14056536
TUBB3,0.178634882,0.207688665,0.073386932,0.140537799
GRIN2D,0.110750311,-0.047334514,0.32835155,0.140508518
SYPL1,0.059849775,0.086095051,0.194892487,0.140493769
WBSCR16,-0.118189275,0.255656745,0.025323795,0.14049027
FAXC,-0.000958402,0.361701859,-0.080728454,0.140486702
SCN7A,0.533411697,0.095698059,0.185197128,0.140447594
C12orf42,-0.022059651,0.257635424,0.023252913,0.140444168
DUSP9,0.204904613,0.133272166,0.147547399,0.140409782
TMEM242,-0.073632861,0.200178888,0.080582478,0.140380683
DCSTAMP,-0.083284915,0.541063342,-0.260362729,0.140350306
WT1,0.418243774,0.322534405,-0.041948212,0.140293096
OR2T35,-0.022404846,0.23412109,0.046440869,0.14028098
POLR3E,0.184122976,0.151093251,0.12940862,0.140250935
NUDT11,0.045433262,0.434826432,-0.15435454,0.140235946
PRR5L,-0.009519573,0.299953921,-0.019666314,0.140143803
OIT3,-0.325539552,0.14400511,0.136261077,0.140133094
RB1,0.052846367,0.273405695,0.006797055,0.140101375
MYOM2,0.205020651,0.202297393,0.077893388,0.140095391
NGDN,0.166453794,0.073718325,0.206440284,0.140079305
EFCAB4B,0.003067734,0.274109066,0.006039673,0.14007437
RARB,-0.052524067,0.139801595,0.140231943,0.140016769
ZFYVE19,-0.141544231,0.408293488,-0.128262583,0.140015452
OR1D2,0.15400849,0.271390468,0.008592655,0.139991562
ANKRA2,0.148591681,0.210042404,0.069939111,0.139990757
OPHN1,0.031810481,0.380961549,-0.101049446,0.139956051
KRTAP6-2,-0.031577507,0.376661431,-0.096770482,0.139945475
CAMKK2,-0.114318727,0.119017069,0.160825848,0.139921459
DNM3,0.125899464,0.001601662,0.278166827,0.139884244
PPP1R1C,0.074369932,0.236076147,0.043591097,0.139833622
CHST13,0.234132727,0.113406836,0.166257321,0.139832078
LDB3,0.009879667,0.219834628,0.059789042,0.139811835
AVEN,-0.424424659,0.006467673,0.273088044,0.139777859
PRSS33,0.03516609,0.134976767,0.144540731,0.139758749
FAM195A,-0.37303895,0.248167404,0.031330409,0.139748907
LMAN2,-0.062807607,0.105711881,0.173701307,0.139706594
CENPJ,0.105859801,0.325648771,-0.046254777,0.139696997
GNRH2,0.047461206,0.125613845,0.153761242,0.139687544
TSPYL2,-0.313568801,0.139729702,0.139202881,0.139466292
MAP4K4,0.049144593,0.089968636,0.18861587,0.139292253
LRRC2,3.36E-05,0.1237003,0.154868885,0.139284593
ARL5C,-0.00063994,0.251385892,0.027165917,0.139275904
TNF,-0.045414958,0.311906754,-0.033393495,0.139256629
PCDHA6,-0.267083844,0.045356368,0.232852338,0.139104353
ADORA2B,-0.206509219,0.385931306,-0.107802798,0.139064254
ABHD14A,-0.07731051,0.19316835,0.084916016,0.139042183
CTTNBP2,-0.513863992,0.313241346,-0.035168029,0.139036659
NUDT9,-0.342570249,0.137524491,0.14046554,0.138995016
STEAP1B,0.00961719,0.042065642,0.235843322,0.138954482
TMSB15A,0.156177026,0.066718262,0.211174283,0.138946273
SPON1,0.354977571,0.294402431,-0.016652663,0.138874884
UBE2Q1,0.159093347,0.328498007,-0.050757184,0.138870412
CREBL2,0.019967107,0.280878942,-0.003233213,0.138822865
ST20,-0.240512163,0.280713137,-0.003115384,0.138798876
OR51B6,-0.425104074,0.214032072,0.063501617,0.138766845
GFI1B,-0.162228696,0.020717507,0.256803924,0.138760715
LSAMP,0.034585604,-0.029235173,0.30670003,0.138732428
TMEM61,-0.366548367,0.246438317,0.030843556,0.138640937
ZNF280A,-0.031918311,0.439310392,-0.162289945,0.138510223
OR1E1,0.270839468,-0.03264261,0.309622738,0.138490064
TMEM89,0.161651451,-0.259578299,0.536486382,0.138454042
ITGB1BP2,0.370343457,0.068974729,0.207836251,0.13840549
OR4P4,-0.519116955,0.171704059,0.10507177,0.138387915
FBXL13,-0.19707511,0.102426593,0.174312877,0.138369735
POLM,-0.192630234,0.342613597,-0.065925223,0.138344187
FAM46D,0.094977217,0.169140864,0.107538502,0.138339683
AK1,0.23476065,0.145356213,0.13131378,0.138334997
HSPA12B,-0.069330274,0.082313446,0.194311333,0.138312389
C5orf30,-0.134905744,0.296751734,-0.020279414,0.13823616
SETD2,0.006846497,0.141548551,0.134894619,0.138221585
CA8,0.204889652,0.443215938,-0.166803287,0.138206325
GPR12,-0.26941974,0.163267763,0.113095824,0.138181794
STRN4,-0.258515799,0.172911327,0.103387689,0.138149508
TMEM81,-0.149062889,0.160947163,0.115326159,0.138136661
GRAMD2,0.005293075,0.228632911,0.047631364,0.138132137
FMO2,0.004568655,0.162104096,0.114084907,0.138094502
4-Mar,-0.341287479,0.328050461,-0.051927822,0.138061319
PSMC4,0.176728887,0,0.276088091,0.138044045
RCAN1,-0.012355536,0.112298562,0.163766982,0.138032772
AKIP1,0.028503292,0.160184236,0.115876063,0.138030149
RFPL4AL1,0.059926259,0.218848391,0.057208922,0.138028656
CARD14,0.202058982,-0.145383845,0.421421615,0.138018885
AADAT,-0.124106419,0.129853218,0.146125688,0.137989453
RIN2,0.128680001,0.252234051,0.02370621,0.13797013
CD247,0.17257901,-0.026982773,0.302730954,0.13787409
DCTN4,0.232267634,-0.034339609,0.310059786,0.137860089
TRIOBP,0.100553737,0.079228169,0.196462905,0.137845537
PPP1R12B,0.049757173,-0.116175501,0.391825728,0.137825113
ZSWIM1,0.183711408,0.217035644,0.058399117,0.13771738
F8A2,0.065532676,0.241098134,0.034230046,0.13766409
F8A3,0.065532676,0.241098134,0.034230046,0.13766409
FAM71D,-0.333459181,0.042808243,0.232444611,0.137626427
HSPA2,0.085321228,-0.029606537,0.304781212,0.137587338
RASD2,0.099417433,0.127835708,0.147282041,0.137558875
CYB5R2,-0.015195204,0.036534297,0.238560646,0.137547472
SH3PXD2B,0.159676002,0.328485122,-0.053405435,0.137539844
DDX55,0.145131974,0.207819787,0.067258197,0.137538992
PPARG,-0.122224415,0,0.274817241,0.137408621
ZNF324B,-0.596371985,0.160768943,0.114047413,0.137408178
SMPD1,-0.055537358,0.016949712,0.25771524,0.137332476
SRSF8,0.02045201,0.108111109,0.166459775,0.137285442
CLIP3,0.307577246,0.181215608,0.093317327,0.137266467
