gene,wang_cd14,wang_cd11b
GIGYF2,0.673016065,0.109565655
GIMAP1,-0.261743076,0.036492553
GIMAP1-GIMAP5,-0.273911093,-0.307716393
GIMAP2,-0.147073464,0.251539562
GIMAP4,-0.142098472,-0.061408283
GIMAP5,-0.208683667,0.124461397
GIMAP6,0.036478172,0.080952871
GIMAP7,0.084171739,0.062374257
GIMAP8,0.153621817,0.207012093
GIMD1,-0.382757333,-0.166394185
GIN1,0.012895487,0.159833902
GINM1,-0.74280249,-0.264406586
GINS1,1.267838774,0.593254941
GINS2,1.178717127,1.40446318
GINS3,0.25204404,0.425455863
GINS4,0.128527577,0.546638921
GIP,-0.312146966,-0.423340269
GIPC1,0.510982107,-0.184307853
GIPC2,-0.391964022,-0.47251839
GIPC3,-0.276272334,0.279563007
GIPR,-0.021425164,-0.194307639
GIT1,0.304459086,-0.028004325
GIT2,-0.235693726,0.408911797
GJA1,0.146613325,0.405301398
GJA10,0.677221867,-0.014081037
GJA3,0.398118752,-0.633043223
GJA4,-0.590335731,0.39645285
GJA5,-0.050135308,0.084684458
GJA8,0.768747687,0.2981437
GJA9,0.309384139,-0.038134091
GJB1,-0.567483227,0.180309625
GJB2,-0.350548258,-0.062960064
GJB3,-0.183069606,-0.746203415
GJB4,-0.745885036,-0.391607432
GJB5,-0.922971394,0.295417892
GJB6,-0.332680366,-0.406952114
GJB7,-0.350154064,1.104292513
GJC1,0.325133946,-0.611075509
GJC2,-0.353317108,0.107529514
GJC3,0.129093181,-0.453334094
GJD2,0.26689617,0.750665041
GJD3,-0.065988057,0.36002587
GJD4,-0.048491578,-0.280739258
GK,-0.465529422,0.035528903
GK2,0.013739799,0.092526573
GK5,0.048708818,0.348801552
GKAP1,0.00122999,0.362176179
GKN1,0.291225614,0.468956165
GKN2,0.01556332,-0.115979334
GLA,-0.108942825,-0.835875839
GLB1,1.17598107,1.0434561
GLB1L,-0.202329967,-0.216047491
GLB1L2,-0.107441367,0.508716805
GLB1L3,0.155019607,-0.209680499
GLCCI1,-0.009961511,-0.396353039
GLCE,-0.165463143,0.188717309
GLDC,0.203363775,-0.266937504
GLDN,0.862939727,0.141475064
GLE1,-0.279036295,-0.465833672
GLG1,0.181685755,-0.740385046
GLI1,0.397819166,-0.01074038
GLI2,-0.23835391,-0.092614813
GLI3,-0.749690295,0.632324725
GLI4,-0.113642391,0.144125751
GLIPR1,0.028142574,-0.310727317
GLIPR1L1,-0.492365214,-0.462650563
GLIPR1L2,-0.294352273,-0.302144351
GLIPR2,-0.145789491,0.001764047
GLIS1,-0.199504812,-0.209445862
GLIS2,-0.546249569,-0.21583831
GLIS3,0.574787858,-0.056940548
GLMN,0.167797067,0.193073017
GLMP,-0.307033588,0.445554727
GLO1,-0.446746699,-0.276529557
GLOD4,-0.182574834,0.081312966
GLOD5,-0.37792045,-0.121855061
GLP1R,-0.729484757,0.227195647
GLP2R,-0.269357466,-0.39127588
GLRA1,-0.111704771,0.235877761
GLRA2,0.06322803,0.061537645
GLRA3,-0.003565885,-0.214997365
GLRA4,-0.382535554,0.483171946
GLRB,-0.093161494,0.188286119
GLRX,0.142651363,-0.347851748
GLRX2,-0.059300657,-0.365653345
GLRX3,0.211882236,0.934703599
GLRX5,-0.049089448,0.055164884
GLS,0.748664409,0.046049905
GLS2,0.420866392,0.094196742
GLT1D1,-0.690685884,0.023911336
GLT6D1,-0.172420616,-0.660372052
GLT8D1,-0.147382999,0.957118807
GLT8D2,-0.256917737,-0.769318479
GLTP,0.411585672,0.561550871
GLTPD2,-0.143671837,-0.841489414
GLTSCR1,-0.264349101,0.310846881
GLTSCR1L,-0.178156505,-0.073254499
GLTSCR2,0.554055063,0.014256893
GLUD1,-0.014953343,0.031981626
GLUD2,-0.183036387,0.088625993
GLUL,0.072519819,0.507045964
GLYAT,-0.275952207,0.383863683
GLYATL1,-0.321457864,0.100265406
GLYATL2,0.193992462,0.027593034
GLYATL3,0.202410429,-0.105939178
GLYCTK,-0.124953063,-0.028501851
GLYR1,0.002360543,-0.065327166
GM2A,0.289765776,0.138269312
GMCL1,0.243697064,0.03816883
GMDS,0.058306462,-0.281645577
GMEB1,-0.007754739,-0.607286782
GMEB2,-0.076309359,0.606672611
GMFB,0.29712873,0.896598557
GMFG,0.079402092,0.480574566
GMIP,-0.214998536,0.409099269
GML,0.158773621,-0.363850435
GMNC,-0.491179424,0.595666268
GMNN,0.848675374,0.902749337
GMPPA,0.03505357,-0.596734347
GMPPB,0.281421483,0.052922026
GMPR,-0.098514622,0.211770542
GMPR2,0.250971664,0.481039575
GMPS,0.481248695,0.426941502
GNA11,-0.775358753,-0.28653928
GNA12,-0.006341218,-0.723242775
GNA13,-0.217790792,-0.426134359
GNA14,-0.097697015,0.224203881
GNA15,-0.095488363,0.218523887
GNAI1,-0.247361321,-0.278383106
GNAI2,-0.383906542,0.121892694
GNAI3,0.18772606,0.500878655
GNAL,-0.599120549,0.108098316
GNAO1,-0.624983302,-0.766857378
GNAQ,-0.997821299,-0.326282322
GNAS,0.604159121,-0.145177314
GNAT1,0.240455793,0.728368224
GNAT2,0.183562933,0.126271025
GNAT3,-0.27425351,-0.219279722
GNAZ,-0.335755565,0.041604809
GNB1,-0.173978844,0.057116033
GNB1L,0.255637085,-0.588866324
GNB2,-0.193796116,-0.114233453
GNB2L1,-0.064104119,-1.382035615
GNB3,0.119142322,-0.118753238
GNB4,0.157905402,0.385084365
GNB5,0.209323399,0.269167159
GNE,0.422208166,-0.504710723
GNG10,-0.588824176,0.110997201
GNG11,-0.995600268,0.164266074
GNG12,-0.190214898,0.387136647
GNG13,-0.093425681,0.036489342
GNG2,0.425615644,0.188600753
GNG3,0.024208108,-0.223449428
GNG4,-0.136226158,0.07412372
GNG5,0.155337406,0.90792417
GNG7,0.156272494,-0.119411924
GNG8,0.28293602,0.151787832
GNGT1,-0.199568557,-0.039501727
GNGT2,-0.933709239,-0.072824693
GNL1,-0.476441587,0.080971906
GNL2,0.694477903,0.832569266
GNL3,1.303229374,1.457512651
GNL3L,1.898033772,0.503898181
GNLY,-0.318901538,-0.410012618
GNMT,0.107888587,-0.257129825
GNPAT,0.334046635,-0.847399339
GNPDA1,-0.470151735,0.037107582
GNPDA2,0.045716554,0.079227094
GNPNAT1,0.390728341,0.046301481
GNPTAB,-0.241448899,0.372247964
GNPTG,0.171884556,0.045632647
GNRH1,0.34237931,0.342863385
GNRH2,-0.203862969,-0.066500873
GNRHR,0.076504371,0.383156496
GNS,0.016218469,-0.046311955
GOLGA1,-0.225524781,0.32265311
GOLGA2,0.024853263,0.163645798
GOLGA3,-0.572719773,-0.009974205
GOLGA4,-0.573333199,-0.526931085
GOLGA5,0.16084929,0.191455573
GOLGA6A,0.524081984,-0.927549113
GOLGA6B,0.167517631,0.306721284
GOLGA6C,0.165943136,-0.448987331
GOLGA6D,-0.428678154,0.500056511
GOLGA6L1,-0.004496914,-0.12778518
GOLGA6L10,0.696247943,-0.485472924
GOLGA6L2,-0.136052589,0.029931224
GOLGA6L4,0.099301082,1.087408194
GOLGA6L6,-0.44318408,0.199615871
GOLGA6L9,0.36593188,0.255410128
GOLGA7,0.254369281,0.474198012
GOLGA7B,0.392593049,0.265360858
GOLGA8A,-0.133489829,0.190837066
GOLGA8B,-0.483270331,-0.003057112
GOLGA8H,-0.109003632,-0.773860855
GOLGA8J,-0.430804173,-0.575260218
GOLGA8K,-0.282567899,-0.202511704
GOLGA8M,-0.891185279,-0.139115685
GOLGA8N,0.324348482,0.49374958
GOLGA8O,0.233218384,0.326652966
GOLGA8R,0.152435058,-0.789457764
GOLGB1,0.398705639,-0.45592919
GOLIM4,0.189662737,-0.055603898
GOLM1,-0.432991393,-0.762126977
GOLPH3,-0.642667378,0.12613985
GOLPH3L,0.267824367,-0.264686383
GOLT1A,-0.254092229,-0.197490677
GOLT1B,-0.085221053,-0.061878522
GON4L,0.343303401,0.478413387
GOPC,-0.402366939,0.531338817
GORAB,-0.002030562,0.069543339
GORASP1,-0.783396121,0.106007443
GORASP2,-0.136851465,0.632721496
GOSR1,-0.35321133,0.058079808
GOSR2,0.180173339,0.37488781
GOT1,-0.166538664,0.108835881
GOT1L1,-0.438409395,-0.457063229
GOT2,1.452106018,-0.371558635
GP1BA,-0.274642425,-0.467475654
GP1BB,0.117611695,1.196285288
GP2,0.672145978,0.294595382
GP5,-0.067894863,0.569359781
GP6,-0.707204309,0.360184706
GP9,-0.196752685,0.295482658
GPA33,0.525432326,-0.138010699
GPAA1,-1.595551553,-0.440291191
GPALPP1,-0.054077319,0.067689468
GPAM,-0.176455933,0.065558383
GPANK1,0.300123919,-0.284280229
GPAT2,0.243561453,-0.936655255
GPATCH1,-0.381531946,0.670121639
GPATCH11,0.009930988,-0.264583671
GPATCH2,-0.100978701,-0.032009685
GPATCH2L,0.292162901,-0.379605276
GPATCH3,-0.276402798,0.18920529
GPATCH4,0.170613124,-0.377395933
GPATCH8,-0.555027009,-0.045766541
GPBAR1,0.151837406,0.118484037
GPBP1,0.018937841,-0.803714835
GPBP1L1,-0.06218971,0.015327693
GPC1,-0.379215109,-0.058827716
GPC2,0.218445723,-0.866372984
GPC3,-0.140787852,0.671094543
GPC4,-0.449618196,0.191145862
GPC5,-0.669190432,-0.363387515
GPC6,-1.182775716,0.132297453
GPCPD1,-0.070830254,-0.934172351
GPD1,-0.626159171,0.848720141
GPD1L,-0.17451818,-0.040616174
GPD2,-0.348168347,0.323698379
GPER1,-0.808735902,0.87265563
GPHA2,0.161354856,-0.404428007
GPHB5,-0.181172523,-0.301255965
GPHN,0.521743005,0.939355147
GPI,-0.526372832,-0.425348993
GPIHBP1,-0.617729235,-0.389444278
GPKOW,0.214365758,-0.096803512
GPLD1,0.587073622,0.255401671
GPM6A,0.113125455,-0.243641008
GPM6B,0.800779409,-0.228027125
GPN1,1.931654367,1.044390243
GPN2,1.601568198,1.787196097
GPN3,0.954405826,0.295711505
GPNMB,-0.439047221,0.542927361
GPR1,-0.293919055,0.262722931
GPR101,-0.337904618,0.149933489
GPR107,0.134402062,0.071871005
GPR108,-0.24884339,0.114376534
GPR119,0.816395164,0.842893957
GPR12,-0.288972706,0.061556982
GPR132,-0.567143593,0.013487533
GPR135,0.406885902,-0.310298117
GPR137,-0.188969603,0.057872796
GPR137B,0.671350805,-0.851281465
GPR137C,-0.133653804,0.019315638
GPR139,-0.585819673,-0.111178984
GPR141,0.103287513,-0.606638062
GPR142,0.258349739,0.95640963
GPR143,-0.6006298,-0.538193861
GPR146,-0.330946252,0.342096248
GPR148,0.139611999,0.331880318
GPR149,-1.338456793,0.042090968
GPR15,-0.299252095,-0.009662346
GPR150,0.048850709,-0.379076379
GPR151,0.358120325,-0.371338994
GPR152,-0.275945958,-0.06867017
GPR153,-0.37267939,-0.48965231
GPR155,0.023426083,-0.105074171
GPR156,-0.056543132,0.188391943
GPR157,-0.736382493,-0.149852807
GPR158,-0.842906789,-0.084882974
GPR160,-0.220443046,-0.324509505
GPR161,-0.675982239,0.332413859
GPR162,-0.084618043,0.591250228
GPR17,-0.378867011,-1.262623179
GPR171,-0.014096012,0.414959965
GPR173,0.120964109,0.032087978
GPR174,-0.050509687,-0.181767419
GPR176,-0.064295102,-0.049075821
GPR179,0.075899343,-0.342576446
GPR18,0.376560149,0.006961741
GPR180,-0.956464939,0.283398931
GPR182,-0.459267478,-0.274688833
GPR183,0.299710205,0.763839672
GPR19,-0.09322356,-0.541017273
GPR20,0.054935156,-0.508493235
GPR21,-0.364863739,-1.210679685
GPR22,-0.642576717,-0.550135279
GPR25,-0.021096153,0.055980171
GPR26,-0.201655233,-0.387187869
GPR27,-0.249195405,-0.114514391
GPR3,-0.212617991,0.029635179
GPR31,0.390528802,-0.212155091
GPR32,0.227385872,-0.320152345
GPR33,-0.506105164,0.179468636
GPR34,-0.38018288,-0.047647404
GPR35,-0.390028307,-0.321488966
GPR37,0.226200948,0.664345311
GPR37L1,0.575416479,-0.015961485
GPR39,0.431774962,0.47338208
GPR4,0.048859281,0.893669875
GPR45,0.061925893,0.77375091
GPR50,-0.450363568,0.419090903
GPR52,0.019025986,-0.294151028
GPR55,0.119615351,0.1271773
GPR6,-0.525670756,0.36218508
GPR61,0.247467002,0.518439283
GPR62,0.009597954,-0.399579368
GPR63,0.15955937,0.645645169
GPR65,-0.8252029,0.095896674
GPR68,-0.254323531,0.165475764
GPR75,0.516459028,0.016391345
GPR75-ASB3,0.033722098,0.252123256
GPR78,-0.430804839,0.695619669
GPR82,-0.533451666,0.106516169
GPR83,-0.252759719,0.426634131
GPR84,-0.39509703,0.1486701
GPR85,-0.096379077,-0.040329745
GPR87,0.508050591,-1.107919801
GPR88,0.151200989,-0.215066646
GPR89A,-0.100147592,-0.235856176
GPR89B,0.666404547,0.053406553
GPRASP1,0.34428202,-0.254887928
GPRASP2,0.255272867,0.077498067
GPRC5A,-0.14556981,-0.349079718
GPRC5B,0.321739883,-0.708982062
GPRC5C,0.091124623,-0.14831034
GPRC5D,-0.937877949,0.289117485
GPRC6A,-0.2261132,-0.246968556
GPRIN1,0.271210216,0.023625329
GPRIN2,0.114778134,0.737765179
GPRIN3,-0.470433388,-0.256530287
GPS1,0.437042755,0.493492197
GPS2,-0.607101113,-0.536484983
GPSM1,-0.151518409,0.297626107
GPSM2,-0.030263154,0.980134483
GPSM3,0.381618069,-0.034163766
GPT,0.119661192,0.502954831
GPX1,-0.715882503,1.153606631
GPX2,0.306728904,0.264600844
GPX3,0.059908944,0.02140403
GPX4,0.082447925,0.114270953
GPX5,0.341484392,-0.135229015
GPX6,-0.37667626,-0.027261345
GPX7,-0.172145473,0.381003294
GPX8,-0.08798205,0.559095706
GRAMD1A,0.586866294,0.141475739
GRAMD1B,0.017802395,0.238426262
GRAMD1C,-0.237809209,0.076153737
GRAMD2,-0.062774682,-0.395465244
GRAMD3,-0.03148609,0.005772936
GRAMD4,-0.176569453,-0.095382825
GRAP,0.408779673,-0.914035503
GRAP2,-0.320498311,0.341946885
GRAPL,-0.17712108,-0.386223296
GRASP,-0.063698583,0.284747454
GRB10,-0.544905247,-0.010730221
GRB14,0.207669269,0.381628067
GRB2,-0.188675351,1.187812725
GRB7,0.266117154,-0.417857861
GREB1,0.258717647,-0.449316314
GREB1L,-0.010288297,-0.04958919
GREM1,-0.104218124,-0.02433418
GREM2,-0.131016651,-0.230829833
GRHL1,0.144892811,0.233623266
GRHL2,0.757811505,0.510259591
GRHL3,0.132195708,-0.316855214
GRHPR,-0.175243047,0.34943067
GRIA1,0.104089174,-0.185927131
GRIA2,0.272726439,1.208773312
GRIA3,0.008542462,-0.294224601
GRIA4,-0.296540323,0.379426948
GRID1,-0.103681922,-0.598233702
GRID2,-0.338782663,-0.110873288
GRID2IP,-0.048873371,0.061009012
GRIFIN,-0.265351716,0.278084639
GRIK1,0.921035938,-0.169067724
GRIK2,0.179470472,0.153830515
GRIK3,0.095170729,-0.177847033
GRIK4,0.264495344,-0.765160228
GRIK5,-0.010938509,-0.134573788
GRIN1,0.353236455,-0.201044537
GRIN2A,-0.589827421,-0.227398042
GRIN2B,-0.875931969,0.501961436
GRIN2C,0.049952398,-0.457677412
GRIN2D,0.529554994,-0.319123611
GRIN3A,-0.247926102,-0.545775832
GRIN3B,0.052681621,-0.126820736
GRINA,0.154144395,0.574625436
GRIP1,1.14833912,1.002549193
GRIP2,0.565665099,0.063181692
GRIPAP1,0.10362691,-0.05996439
GRK4,-0.181611632,0.052616063
GRK5,0.072187912,0.212614752
GRK6,0.309524906,0.305637587
GRK7,-0.078680671,-0.244705676
GRM1,-0.914666374,-0.276188832
GRM2,-0.286458013,0.22722877
GRM3,0.063194743,-0.488052191
GRM4,0.192825075,0.162139856
GRM5,-0.223063155,-0.07058493
GRM6,-0.313543976,-0.075467009
GRM7,-0.107855236,0.104207609
GRM8,-0.310073415,-0.017400361
GRN,0.046930026,0.059078532
GRP,0.465632812,-0.157207854
GRPEL1,0.737720709,-0.994155333
GRPEL2,-0.153008792,-0.624128294
GRPR,0.06464155,0.864758267
GRSF1,-0.330098296,-0.745276616
GRTP1,-0.01733523,0.085930948
GRWD1,0.930064098,0.360564846
GRXCR1,-0.056995701,0.35871701
GRXCR2,-0.034326891,0.107439717
GS1-259H13.2,-0.149647063,0.100910417
GSAP,0.025758743,-0.12609387
GSC,0.618972704,-0.603718911
GSC2,0.130692221,0.421993615
GSDMA,0.094361942,-0.425271825
GSDMB,-0.128439172,0.033871757
GSDMC,-0.592545705,0.173356856
GSDMD,0.416925558,0.522234865
GSE1,2.359638977,2.803438375
GSG1,-0.33566031,0.275628787
GSG1L,-0.13632005,0.426262902
GSG2,0.070592772,0.101758069
GSK3A,-0.848167049,-0.101472039
GSK3B,-0.014849175,-0.194947134
GSKIP,-0.269219788,-0.432575482
GSN,0.411037993,-0.026727394
GSPT1,-0.051234338,-1.282841134
GSPT2,-0.047007012,0.112834573
GSR,-0.439889944,0.513921224
GSS,-0.300807982,0.144268988
GSTA1,0.315108881,0.289720265
GSTA2,0.517834596,-0.076938453
GSTA3,0.115388274,-0.18809144
GSTA4,0.260744013,-0.039067439
GSTA5,-0.106220619,0.0594088
GSTCD,0.169859518,-0.083122552
GSTK1,0.244778065,0.209146194
GSTM1,-0.049520232,0.23610292
GSTM2,-0.330147891,-0.378575903
GSTM3,0.421093936,0.03975205
GSTM4,0.580143157,0.149539851
GSTM5,0.131735616,0.768485681
GSTO1,0.024387587,-0.630735307
GSTO2,0.420391807,0.353119192
GSTP1,0.536198227,0.676684798
GSTT2B,0.075402897,0.093789218
GSTZ1,0.403847553,0.255265536
GSX1,-0.744692626,0.365421402
GSX2,0.318341918,-0.336781474
GTDC1,0.060028877,-0.404096609
GTF2A1,1.159890803,1.819615578
GTF2A1L,0.154770663,-0.053922532
GTF2A2,1.239318741,1.673370865
GTF2B,1.959423482,1.394261559
GTF2E1,0.579031339,0.872006913
GTF2E2,0.97283999,0.563827402
GTF2F1,0.426269295,0.406029521
GTF2F2,0.264328682,-0.304716942
GTF2H1,1.435219179,1.229698793
GTF2H2,0.783939276,0.548436146
GTF2H2C,-0.413651969,0.747669803
GTF2H3,0.923523836,1.73230074
GTF2H4,0.852118759,1.19438816
GTF2H5,-0.14155291,0.119685919
GTF2I,-0.349095596,-0.168044751
GTF2IRD1,0.027334311,-0.020802663
GTF2IRD2,-0.043406983,0.008332081
GTF2IRD2B,-0.320451033,0.005087734
GTF3A,0.419646494,1.468918429
GTF3C1,0.030296742,-0.640455138
GTF3C2,0.557700419,0.122660522
GTF3C3,0.580008038,0.3498144
GTF3C4,0.084665439,0.119792317
GTF3C5,0.110761107,-0.000485661
GTF3C6,0.241101981,-0.277066044
GTPBP1,0.132527935,0.211296068
GTPBP10,-0.37852455,0.463541726
GTPBP2,-0.131987275,0.155442361
GTPBP3,0.193467667,0.229546465
GTPBP4,1.264207852,0.367390811
GTPBP6,-0.044109425,0.102259506
GTPBP8,-0.311955895,-0.154071992
GTSCR1,-0.138508799,0.13782386
GTSE1,-0.666959206,0.6453835
GTSF1,0.149196231,-0.715893333
GTSF1L,-0.279845357,-0.422822401
GUCA1A,0.367810157,0.494371988
GUCA1B,-0.103907843,-0.471829354
GUCA1C,0.427557676,-0.264112016
GUCA2A,0.75934568,-0.424891271
GUCA2B,0.027799424,0.103092343
GUCD1,0.135526501,0.745842781
GUCY1A2,-0.428518375,-0.060828856
GUCY1A3,0.098671327,-0.571363994
GUCY1B3,-0.308674817,0.099742353
GUCY2C,0.577167344,-0.253368147
GUCY2D,0.185711908,0.492945388
GUCY2F,-0.888235596,0.11503249
GUF1,-0.286128403,-0.460723639
GUK1,1.00245787,-0.145913569
GULP1,-0.160321607,-0.11390384
GUSB,-0.486014661,-0.177199574
GXYLT1,-0.019581292,-0.15174189
GXYLT2,-0.30408045,0.219034103
GYG1,-0.341864917,0.234221555
GYG2,-0.224021815,-0.302688603
GYLTL1B,-0.3810202,-0.367906306
GYPA,0.137629452,-0.08399703
GYPB,0.221202237,-0.92928049
GYPC,-0.020912781,0.306930321
GYPE,-0.210930396,0.121001998
GYS1,-0.263517153,-0.172092734
GYS2,0.361304789,-0.764220904
GZF1,-0.041895718,0.257528039
GZMA,-0.245223721,-0.125152395
GZMB,-0.293904869,-0.568371684
GZMH,-0.082190939,0.200503918
GZMK,-0.462806961,0.092694063
GZMM,0.781535665,-0.173855938
H1F0,0.300207662,0.528736541
H1FNT,-0.622308816,-0.876072912
H1FOO,-0.071980753,-0.055396156
H1FX,-0.15211691,-0.447463223
H2AFB1,-0.250534284,-0.356236216
H2AFB2,0.002052984,0.350604581
H2AFB3,-0.134662811,-0.482105068
H2AFJ,-0.187954932,-0.450189927
H2AFV,0.24002983,0.615748951
H2AFX,-0.212921153,0.130392741
H2AFY,-0.909838723,-0.539797651
H2AFY2,0.283039622,0.542154841
H2AFZ,0.12006839,-0.053807647
H2BFM,-0.142608988,-0.246261064
H2BFWT,-0.072173466,-0.247515486
H3F3A,1.075351783,-0.396106592
H3F3B,0.608339749,0.159263749
H3F3C,0.486350374,0.671714812
H6PD,-0.012354158,-0.128261609
HAAO,0.537256371,0.643381627
HABP2,0.20645984,-0.014131002
HABP4,0.655234063,-0.016584288
HACD1,0.045635233,-0.042591183
HACD2,0.528059941,0.615578709
HACD4,0.145158947,-0.102035454
HACE1,0.353074521,-0.004167774
HACL1,-0.188786742,0.251867764
HADH,-0.411465063,-0.373072661
HADHA,0.104092665,-0.487419739
HADHB,-0.267340654,0.305126063
HAGH,-0.577714654,-0.26214711
HAGHL,0.099712565,-0.960906536
HAL,-0.131011588,0.132236715
HAMP,-0.348782871,0.678908102
HAND1,-0.788143464,0.234945764
HAND2,0.136659327,-0.489496146
HAO1,-0.822235629,-0.356148671
HAO2,-0.002976071,1.201107484
HAP1,-0.080344779,-0.514425539
HAPLN1,-0.054836953,-0.457525201
HAPLN2,-0.078333842,-0.143696102
HAPLN3,0.10081404,-0.082653993
HAPLN4,0.210075583,0.052764847
HARBI1,-0.140861676,-0.22579613
HARS,0.533206463,-0.155179517
HARS2,0.445948737,-0.120075127
HAS1,0.13275809,-0.382738752
HAS2,-0.749760567,-0.148218839
HAS3,-0.369787947,-0.012401621
HAT1,0.049423725,-0.28113347
HAUS1,0.51476932,-0.137670914
HAUS2,-0.106039764,-0.438545961
HAUS3,0.567570553,0.139123513
HAUS4,-0.394964458,0.912251208
HAUS5,0.802033237,0.60993134
HAUS6,0.204756811,0.218262629
HAUS7,0.203424116,0.201997112
HAUS8,0.797328655,0.212314095
HAVCR1,-0.410462917,0.32761351
HAVCR2,0.111859113,0.019256114
HAX1,-0.198683485,-0.349902207
HBA1,0.24362405,-0.118718135
HBA2,-0.577193917,0.266969034
HBB,-0.125600639,0.178793476
HBD,0.039378309,0.040826045
HBE1,-0.275602034,0.193327404
HBEGF,-0.011331751,0.347773267
HBG1,-0.069149752,-0.227670856
HBG2,-0.235932292,-0.645378642
HBM,-0.263899264,0.428697631
HBP1,-0.75933877,0.686427732
HBQ1,-0.1422009,0.344312697
HBS1L,0.442543069,0.361557724
HBZ,-0.411913228,0.555528186
HCAR1,0.196541762,-0.366303491
HCAR2,-0.212894615,-0.223991655
HCAR3,0.188810625,0.010457127
HCCS,-0.027372405,-0.029166209
HCFC1,0.517133864,-0.15438287
HCFC1R1,-0.694353761,0.062542472
HCFC2,-0.843055313,0.535006313
HCK,-0.610377255,0.027966088
HCLS1,0.367551906,0.60231593
HCN1,0.379771299,0.317271401
HCN2,-0.428401641,0.018635138
HCN3,0.494330972,0.324127912
HCN4,-0.300815492,0.508403702
HCRT,0.275523301,-0.493997758
HCRTR1,-0.149274948,0.322548819
HCRTR2,0.048003833,-0.387035499
HCST,0.154377655,0.783053806
HDAC1,0.077140116,0.439932186
HDAC10,0.236482484,-0.039168219
HDAC11,0.094708176,0.055206137
HDAC2,-0.406047968,-0.487006452
HDAC3,2.372870081,0.925312914
HDAC4,0.073139588,-0.01166407
HDAC5,-0.158503478,-0.434512127
HDAC6,0.507861665,0.022883366
HDAC7,-0.183011974,-0.562850881
HDAC8,-0.158676311,1.389975181
HDAC9,0.064014071,0.657221812
HDC,-0.227365168,-0.099066922
HDDC2,-0.086113248,-0.41779238
HDDC3,0.284096889,-0.254388979
HDGF,-0.348132405,-0.381964823
HDGFL1,0.335325792,-0.390463004
HDGFRP2,0.468781135,0.05510125
HDGFRP3,-0.021232772,0.582267856
HDHD1,-0.267752004,-0.250674582
HDHD2,0.55917759,-0.296500773
HDHD3,0.257615828,-0.322266548
HDLBP,-0.834773744,-1.032164108
HDX,0.255385116,-1.201782322
HEATR1,0.667360417,0.075609936
HEATR3,0.267339915,-0.333882301
HEATR4,-0.084995227,-0.005734948
HEATR5A,0.333959714,0.125290668
HEATR5B,-0.305029383,0.14074827
HEATR6,0.222326368,0.020288143
HEATR9,0.638304098,0.823808604
HEBP1,0.096466265,0.762777933
HEBP2,0.121469425,-0.793988857
